xcoord,ycoord,ID_GRID,L15_KOTLY,L15_PIECE,L15_KOMINK,L15_SUMA_P,L16_KOTLY,L16_PIECE,L16_KOMINK,L16_SUMA_P,L17_KOTLY,L17_PIECE,L17_KOMINK,L17_SUMA_P,INW_DWD
19.9002083510032,50.0759521885571,34167,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9016051862556,50.0759654146399,34168,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9030020225456,50.0759786239182,34169,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.904398859872,50.0759918163921,34170,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9057956982334,50.0760049920615,34171,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9071925376285,50.0760181509264,34172,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.908589378056,50.0760312929867,34173,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9099862195145,50.0760444182424,34174,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9113830620028,50.0760575266935,34175,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9127799055196,50.0760706183399,34176,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9141767500634,50.0760836931817,34177,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9155735956331,50.0760967512188,34178,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9169704422272,50.0761097924511,34179,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9183672898445,50.0761228168787,34180,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9197641384837,50.0761358245015,34181,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9211609881433,50.0761488153194,34182,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9225578388222,50.0761617893326,34183,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.923954690519,50.0761747465408,34184,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9225376913048,50.0770607330739,34185,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9239345691095,50.0770736906925,34186,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9253314479309,50.0770866315056,34187,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9267283277676,50.0770995555133,34188,0,5,0,5,0,3,0,3,0,3,0,3,2016-12-31
19.9281252086183,50.0771124627155,34189,0,1,0,1,0,1,0,1,0,1,0,1,2014-08-29
19.9295220904817,50.0771253531122,34190,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9309189733564,50.0771382267033,34191,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9323158572412,50.0771510834888,34192,1,12,0,13,1,0,0,1,1,0,0,1,2016-12-31
19.9337127421347,50.0771639234687,34193,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9351096280356,50.0771767466429,34194,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9365065149426,50.0771895530115,34195,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9379034028544,50.0772023425744,34196,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9393002917696,50.0772151153315,34197,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.940697181687,50.0772278712829,34198,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9420940726052,50.0772406104284,34199,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9434909645228,50.0772533327682,34200,0,1,0,1,0,1,0,1,0,1,0,1,2014-08-29
19.9448878574387,50.0772660383021,34201,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9462847513514,50.0772787270301,34202,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9476816462597,50.0772913989523,34203,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9490785421621,50.0773040540685,34204,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9588568412069,50.0773921693132,34211,0,1,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9602537450156,50.0774046899809,34212,2,18,0,20,2,11,0,13,2,11,0,13,2016-12-31
19.9616506498068,50.0774171938424,34213,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.963047555579,50.0774296808977,34214,0,7,0,7,0,6,0,6,0,6,0,6,2016-12-31
19.9644444623308,50.0774421511466,34215,0,2,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.9658413700611,50.0774546045894,34216,0,0,1,1,0,0,1,1,0,0,1,1,2014-10-15
19.9672382787685,50.0774670412258,34217,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9686351884516,50.077479461056,34218,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9700320991092,50.0774918640797,34219,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9714290107399,50.077504250297,34220,0,1,2,3,0,0,1,1,0,0,1,1,2016-12-31
19.9728259233424,50.077516619708,34221,2,0,2,4,0,0,3,3,0,0,3,3,2016-12-31
19.9742228369154,50.0775289723125,34222,0,2,1,3,0,0,0,0,0,0,1,1,2017-04-30
19.9756197514575,50.0775413081105,34223,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9770166669675,50.077553627102,34224,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9784135834441,50.077565929287,34225,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9798105008858,50.0775782146654,34226,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9812074192915,50.0775904832373,34227,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9826043386597,50.0776027350025,34228,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9840012589892,50.0776149699611,34229,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9853981802786,50.077627188113,34230,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.988192025732,50.0776515739968,34232,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9895889498933,50.0776637417285,34233,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9909858750093,50.0776758926535,34234,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9183268371406,50.0779207017468,34236,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9197237379966,50.0779337101935,34237,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9211206398733,50.0779467018344,34238,1,0,0,1,1,0,0,1,1,0,0,1,2014-08-29
19.9225175427693,50.0779596766693,34239,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9239144466834,50.0779726346983,34240,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9253113516141,50.0779855759213,34241,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9267082575603,50.0779985003383,34242,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9281051645205,50.0780114079493,34243,0,5,0,5,0,4,0,4,0,0,0,0,2017-04-30
19.9295020724935,50.0780242987542,34244,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9308989814778,50.078037172753,34245,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9322958914723,50.0780500299457,34246,0,2,0,2,0,2,0,2,0,0,0,0,2017-04-30
19.9336928024756,50.0780628703323,34247,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9350897144864,50.0780756939127,34248,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9364866275033,50.0780885006868,34249,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.937883541525,50.0781012906548,34250,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9392804565503,50.0781140638164,34251,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9406773725778,50.0781268201718,34252,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9420742896061,50.0781395597209,34253,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.943471207634,50.0781522824635,34254,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9448681266602,50.0781649883998,34255,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9462650466833,50.0781776775298,34256,0,0,1,1,0,0,1,1,0,0,1,1,2014-08-29
19.9490588897149,50.0782030053702,34258,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9504558127208,50.0782156440807,34259,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9518527367184,50.0782282659847,34260,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9532496617064,50.0782408710821,34261,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9602343014548,50.07830364447,34266,0,6,0,6,0,1,0,1,0,1,0,1,2016-12-31
19.961631232357,50.0783161487275,34267,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9630281642403,50.0783286361782,34268,2,1,0,3,1,1,0,2,1,1,0,2,2016-12-31
19.9644250971034,50.0783411068222,34269,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9658220309449,50.0783535606594,34270,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9672189657636,50.0783659976897,34271,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9686159015582,50.0783784179132,34272,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9700128383272,50.0783908213297,34273,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9714097760694,50.0784032079394,34274,0,0,1,1,0,0,0,0,0,0,0,0,2016-12-31
19.9728067147835,50.0784155777421,34275,2,0,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.9742036544682,50.0784279307378,34276,1,0,0,1,1,0,0,1,1,0,0,1,2014-10-15
19.9756005951221,50.0784402669265,34277,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9769975367439,50.0784525863082,34278,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9783944793323,50.0784648888828,34279,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9797914228859,50.0784771746504,34280,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9811883674036,50.0784894436108,34281,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9825853128838,50.0785016957641,34282,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9839822593254,50.0785139311102,34283,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.985379206727,50.0785261496491,34284,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9867761550873,50.0785383513807,34285,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9169096833112,50.0788066182968,34290,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9183066092557,50.0788196439619,34291,0,5,0,5,0,5,0,5,0,5,0,5,2014-08-29
19.9197035362221,50.0788326528206,34292,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9211004642093,50.078845644873,34293,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9224973932159,50.0788586201188,34294,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9238943232406,50.0788715785582,34295,2,0,0,2,2,0,0,2,1,0,0,1,2017-04-30
19.925291254282,50.0788845201911,34296,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9266881863389,50.0788974450175,34297,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.92808511941,50.0789103530372,34298,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9294820534938,50.0789232442504,34299,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9308789885892,50.078936118657,34300,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9322759246947,50.0789489762569,34301,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9336728618091,50.0789618170501,34302,0,1,0,1,0,1,0,1,0,1,0,1,2014-08-29
19.935069799931,50.0789746410366,34303,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9364667390591,50.0789874482164,34304,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9378636791922,50.0790002385894,34305,0,20,0,20,0,20,0,20,0,20,0,20,2014-08-29
19.9392606203288,50.0790130121556,34306,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9406575624677,50.079025768915,34307,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.9420545056075,50.0790385088676,34308,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.943451449747,50.0790512320132,34309,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.9448483948847,50.079063938352,34310,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9462453410195,50.0790766278838,34311,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9476422881499,50.0790893006086,34312,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9490392362747,50.0791019565264,34313,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9504361853925,50.0791145956372,34314,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9518331355021,50.0791272179409,34315,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.953230086602,50.0791398234376,34316,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.957420945831,50.0791775390847,34319,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9588179008793,50.0791900773527,34320,0,0,1,1,0,0,1,1,0,0,1,1,2014-08-29
19.9602148569114,50.0792025988135,34321,1,0,0,1,1,0,0,1,1,0,0,1,2014-10-15
19.9616118139261,50.0792151034671,34322,0,0,1,1,0,0,1,1,0,0,1,1,2014-10-15
19.9630087719218,50.0792275913134,34323,0,0,4,4,0,0,4,4,0,0,4,4,2014-10-15
19.9644057308975,50.0792400623523,34324,1,0,5,6,1,0,5,6,1,0,5,6,2014-10-15
19.967199651783,50.0792649540081,34326,0,0,2,2,0,0,2,2,0,0,2,2,2014-10-15
19.9685966136902,50.079277374625,34327,0,0,2,2,0,0,2,2,0,0,2,2,2014-10-15
19.9699935765721,50.0792897784344,34328,0,0,1,1,0,0,1,1,0,0,1,1,2014-10-15
19.9713905404271,50.0793021654364,34329,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9727875052542,50.0793145356308,34330,0,1,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9741844710518,50.0793268890178,34331,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9755814378187,50.0793392255972,34332,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9769784055536,50.0793515453691,34333,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9783753742552,50.0793638483334,34334,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9797723439221,50.07937613449,34335,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.981169314553,50.079388403839,34336,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-15
19.9825662861466,50.0794006563804,34337,0,1,0,1,0,1,0,1,0,1,0,1,2014-10-15
20.05269949256,50.0656081662606,34338,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0540960937971,50.0656195558015,34339,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0554926959275,50.0656309285418,34340,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0582859028625,50.0656536236206,34342,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0596825076645,50.0656649459591,34343,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0610791133544,50.0656762514969,34344,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0624757199309,50.0656875402341,34345,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0680621550763,50.0657325271752,34349,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.069458766066,50.0657437319086,34350,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.07225199068,50.0657660909727,34352,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0736486043017,50.0657772453034,34353,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0750452187982,50.0657883828332,34354,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.0987877977941,50.0659751502762,34371,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1099608616409,50.0660613607089,34379,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1141507744874,50.0660934123961,34382,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1295138523981,50.0662096415189,34393,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1309105008029,50.0662201069919,34394,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1392904084204,50.0662825469889,34400,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1406870625424,50.066292894848,34401,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30
20.1420837174759,50.066303225905,34402,1,0,0,1,1,0,0,1,1,0,0,1,2015-10-30
20.1672236435364,50.0664863117491,34420,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
20.1686203136373,50.0664963235622,34421,4,0,0,4,3,0,0,3,3,0,0,3,2016-12-31
20.1895704586247,50.0666444844407,34436,3,0,1,4,3,0,1,4,2,0,0,2,2017-07-31
20.1909671411291,50.0666542274105,34437,0,0,1,1,0,0,1,1,0,0,1,1,2015-10-30
20.195157193221,50.0666833555022,34440,0,0,1,1,0,0,1,1,0,0,1,1,2015-10-30
20.1965538787735,50.0666930312601,34441,0,0,1,1,0,0,1,1,0,0,1,1,2015-10-30
19.8040976090846,50.0642121134077,34470,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.805494056434,50.0642264934565,34471,8,0,0,8,8,0,0,8,8,1,0,9,2017-04-30
19.8068905049111,50.0642408567093,34472,7,0,1,8,7,0,1,8,2,0,1,3,2017-07-31
19.8082869545146,50.0642552031662,34473,3,0,0,3,3,0,0,3,3,0,0,3,2015-06-30
19.8236479741189,50.0644119056517,34484,2,0,0,2,2,0,0,2,2,0,0,2,2015-06-30
19.8306303002864,50.064482462204,34489,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8320267688372,50.0644965231251,34490,0,0,3,3,0,0,3,3,0,0,2,2,2017-04-30
19.8334232384907,50.0645105672498,34491,2,0,2,4,1,0,2,3,1,0,2,3,2016-12-31
19.8348197092456,50.0645245945778,34492,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.8362161811005,50.0645386051094,34493,0,0,1,1,0,0,1,1,0,0,1,1,2015-06-30
19.8376126540542,50.0645525988443,34494,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8390091281053,50.0645665757825,34495,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8404056032525,50.0645805359241,34496,0,0,1,1,0,0,1,1,0,0,1,1,2015-06-30
19.8418020794945,50.0645944792691,34497,5,0,2,7,2,0,2,4,3,0,1,4,2017-04-30
19.84319855683,50.0646084058172,34498,0,0,1,1,0,0,1,1,0,0,1,1,2015-06-30
19.8557669018386,50.0647329888926,34507,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8571633900365,50.0647467474717,34508,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8585598793133,50.0647604892538,34509,1,0,1,2,1,0,1,2,1,0,1,2,2015-06-30
19.8599563696678,50.0647742142387,34510,0,0,2,2,0,0,2,2,0,0,2,2,2015-06-30
19.8613528610986,50.0647879224265,34511,0,0,1,1,0,0,1,1,0,0,1,1,2015-06-30
19.8627493536045,50.0648016138171,34512,1,0,1,2,1,0,1,2,0,0,0,0,2017-04-30
19.8641458471841,50.0648152884105,34513,0,1,0,1,0,1,0,1,1,2,0,3,2017-04-30
19.8655423418361,50.0648289462067,34514,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8669388375593,50.0648425872056,34515,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8683353343521,50.0648562114073,34516,0,1,0,1,0,1,0,1,0,1,0,1,2015-06-30
19.8697318322135,50.0648698188116,34517,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8711283311419,50.0648834094185,34518,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.873921332195,50.0649105402402,34520,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.875317834317,50.0649240804549,34521,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8767143375008,50.0649376038722,34522,2,0,0,2,2,0,0,2,2,0,0,2,2015-06-30
19.8781108417452,50.0649511104919,34523,1,0,0,1,1,0,0,1,1,0,0,1,2015-06-30
19.8795073470489,50.064964600314,34524,1,0,1,2,1,0,1,2,1,0,1,2,2015-06-30
19.8809038534104,50.0649780733386,34525,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.8823003608286,50.0649915295656,34526,2,0,1,3,2,0,1,3,2,0,1,3,2015-06-30
19.883696869302,50.065004968995,34527,2,0,0,2,2,0,0,2,2,0,0,2,2015-06-30
19.8850933788294,50.0650183916267,34528,2,0,3,5,2,0,3,5,1,0,2,3,2017-04-30
19.8864898894095,50.0650317974607,34529,2,0,2,4,1,0,2,3,1,0,2,3,2016-12-31
19.8878864010409,50.065045186497,34530,1,0,2,3,1,0,2,3,0,0,2,2,2017-04-30
19.8892829137223,50.0650585587356,34531,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8906794274524,50.0650719141763,34532,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-30
19.8948689749217,50.0651118797116,34535,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.8962654928334,50.0651251679609,34536,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.8976620117872,50.0651384394123,34537,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.8990585317818,50.0651516940657,34538,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.900455052816,50.0651649319211,34539,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9032480979973,50.0651913572379,34541,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9046446221419,50.0652045446992,34542,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9060411473208,50.0652177153623,34543,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9074376735325,50.0652308692274,34544,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9088342007758,50.0652440062942,34545,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9102307290494,50.0652571265628,34546,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9116272583519,50.0652702300332,34547,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.913023788682,50.0652833167054,34548,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9144203200385,50.0652963865792,34549,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9158168524199,50.0653094396547,34550,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.917213385825,50.0653224759319,34551,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9186099202524,50.0653354954107,34552,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9200064557009,50.0653484980911,34553,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9214029921691,50.065361483973,34554,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9227995296557,50.0653744530565,34555,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9255926076789,50.0654003408279,34557,0,39,0,39,0,22,0,22,0,20,0,20,2017-07-31
19.9269891482128,50.0654132595159,34558,0,5,0,5,0,0,0,0,0,0,0,0,2016-12-31
19.9283856897598,50.0654261614052,34559,0,7,0,7,0,1,0,1,0,1,0,1,2016-12-31
19.9297822323187,50.0654390464958,34560,0,5,0,5,0,0,0,0,0,0,0,0,2016-12-31
19.931178775888,50.0654519147879,34561,0,8,0,8,0,0,0,0,0,0,0,0,2016-12-31
19.9325753204666,50.0654647662813,34562,0,2,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.9339718660529,50.0654776009759,34563,0,31,0,31,0,10,0,10,0,9,0,9,2017-07-31
19.9353684126459,50.0654904188719,34564,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9367649602441,50.0655032199691,34565,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9381615088462,50.0655160042675,34566,0,2,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.9395580584508,50.065528771767,34567,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9409546090568,50.0655415224677,34568,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9423511606627,50.0655542563696,34569,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9437477132673,50.0655669734725,34570,0,10,0,10,0,0,0,0,0,0,0,0,2016-12-31
19.9451442668691,50.0655796737765,34571,0,18,0,18,0,13,0,13,0,11,0,11,2017-07-31
19.946540821467,50.0655923572816,34572,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9479373770596,50.0656050239877,34573,0,22,0,22,0,10,0,10,0,10,0,10,2016-12-31
19.9493339336456,50.0656176738947,34574,0,16,0,16,0,3,0,3,0,2,0,2,2017-07-31
19.9507304912236,50.0656303070027,34575,0,57,0,57,0,27,0,27,0,27,0,27,2016-12-31
19.9521270497923,50.0656429233116,34576,0,26,0,26,0,24,0,24,0,24,0,24,2016-12-31
19.9535236093505,50.0656555228214,34577,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9549201698967,50.065668105532,34578,0,3,0,3,0,0,0,0,0,0,0,0,2016-12-31
19.9563167314298,50.0656806714435,34579,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-29
19.9619029874035,50.0657307670974,34583,0,0,0,0,0,3,0,3,0,3,0,3,2016-12-31
19.9632995538507,50.0657432490126,34584,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9646961212768,50.0657557141286,34585,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9660926896805,50.0657681624451,34586,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9674892590604,50.0657805939623,34587,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9688858294152,50.0657930086801,34588,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9702824007437,50.0658054065984,34589,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9716789730444,50.0658177877172,34590,0,2,0,2,0,1,0,1,0,1,0,1,2016-12-31
19.9730755463161,50.0658301520366,34591,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9744721205575,50.0658424995564,34592,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9758686957672,50.0658548302766,34593,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.977265271944,50.0658671441973,34594,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9786618490864,50.0658794413183,34595,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9800584271932,50.0658917216397,34596,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9814550062632,50.0659039851615,34597,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9828515862948,50.0659162318835,34598,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9870413321471,50.0659528712512,34601,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
19.9884379160126,50.0659650507742,34602,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-29
